43
0.99999444826922967433	-0.0033321810753656490832	0
0.96160526537331203478	0.005904256329392135183	0
0.91352500210464637753	0.017472367671833077818	0
0.8654447388359808313	0.027482678484369259947	0
0.76928421229864962783	0.044464627470861953218	0
0.67312368576131842435	0.058234814871007782588	0
0.57696315922398722087	0.069206730948917272173	0
0.52888289595532167464	0.073197392800216504183	0
0.48080263268665601739	0.0766880199135216295	0
0.43272236941799041565	0.079745924657408776004	0
0.38464210614932481391	0.08054405702766861963	0
0.33656184288065921217	0.081409501766504591136	0
0.28848157961199361043	0.080611369396244747509	0
0.2404013163433280087	0.077553464652357614884	0
0.19232105307466240696	0.073091616221025446087	0
0.14424078980599680522	0.067562385945128908271	0
0.096160526537331203478	0.059946472243372274369	0
0.072120394902998402609	0.054426858020129462168	0
0.048080263268665601739	0.047339827214328153437	0
0.02404013163433280087	0.037954559824284625491	0
0.012020065817166400435	0.031146394545441578178	0
0	0.017933938199212268172	0
0.012020065817166400435	0.0075101371225655671332	0
0.02404013163433280087	0.0034329307973827239212	0
0.048080263268665601739	0.00072120394902998406078	0
0.072120394902998402609	0	0
0.096160526537331203478	5.7696315922398726489e-05	0
0.14424078980599680522	0.0019232105307466240175	0
0.19232105307466240696	0.0045676250105232320958	0
0.2404013163433280087	0.0077505384389088948643	0
0.28848157961199361043	0.0099814626545749792624	0
0.33656184288065921217	0.013010519240500912491	0
0.38464210614932481391	0.01593379924723578242	0
0.43272236941799041565	0.017116573723644952498	0
0.48080263268665601739	0.018116643199633197109	0
0.52888289595532167464	0.019039784254391581286	0
0.57696315922398722087	0.0192128732021587742	0
0.67312368576131842435	0.01850128530578252356	0
0.76928421229864962783	0.013962508453220490862	0
0.8654447388359808313	0.0078178508074850262127	0
0.91352500210464637753	0.0041733668517201739576	0
0.96160526537331203478	0	0
0.99999444826922967433	-0.0033321810753656490832	0
